employee_id,first_name,last_name,age,status,full_date,salary,email,phone,performance,remote_work,department,location
EMP1642,Heidi,Garcia,25.0,Inactive,2023-07-21,105205.92,heidi.garcia@example.com,5557-469-659,Poor,False,HR,Texas
EMP1643,David,Smith,35.0,Pending,2023-01-02,50680.62,david.smith@example.com,6065-274-032,Average,True,Finance,California
EMP1644,David,Garcia,35.0,Pending,2024-03-13,107475.23,david.garcia@example.com,4450-566-587,Average,False,Cloud Tech,Florida
EMP1645,Charlie,Jones,40.0,Active,2023-03-20,68835.3,charlie.jones@example.com,3398-741-131,Good,True,HR,California
EMP1646,David,Jones,40.0,Active,2024-02-15,66943.96,david.jones@example.com,5797-067-348,Poor,True,DevOps,New York
EMP1647,David,Smith,30.0,Inactive,2020-11-15,104525.69,david.smith@example.com,9601-054-856,Excellent,False,Admin,Illinois
EMP1648,Bob,Garcia,40.0,Pending,2020-03-27,109360.74,bob.garcia@example.com,4172-156-228,Average,True,Sales,Texas
EMP1649,Frank,Jones,40.0,Inactive,2021-01-09,118907.63,frank.jones@example.com,4938-173-597,Poor,False,Sales,California
EMP1650,Eva,Davis,40.0,Active,2020-04-20,86801.48,eva.davis@example.com,4884-021-556,Good,False,Admin,Illinois
EMP1651,Alice,Garcia,,Pending,2024-05-08,62236.03,alice.garcia@example.com,3257-375-533,Excellent,True,HR,Florida
EMP1652,Heidi,Davis,35.0,Active,2023-10-12,64752.67,heidi.davis@example.com,4902-166-669,Poor,False,DevOps,Texas
EMP1653,Frank,Jones,35.0,Active,2023-01-28,68399.43,frank.jones@example.com,8085-096-084,Excellent,False,Sales,California
EMP1654,Frank,Miller,35.0,Inactive,2021-03-07,79336.51,frank.miller@example.com,8749-511-917,Excellent,False,Admin,Florida
EMP1655,Frank,Jones,40.0,Active,2023-03-16,59179.74,frank.jones@example.com,1828-197-930,Excellent,False,HR,Florida
EMP1656,David,Davis,25.0,Active,2023-02-11,80255.31,david.davis@example.com,6477-251-294,Average,False,DevOps,California
EMP1657,Charlie,Williams,30.0,Active,2022-05-13,84971.85,charlie.williams@example.com,7860-694-095,Average,False,Finance,Texas
EMP1658,Frank,Brown,40.0,Pending,2024-10-24,89748.42,frank.brown@example.com,3562-439-4,Good,False,HR,California
EMP1659,Charlie,Johnson,25.0,Inactive,2024-09-14,94090.35,charlie.johnson@example.com,8739-592-322,Good,False,Admin,California
EMP1660,Frank,Garcia,35.0,Pending,2023-02-15,115229.12,frank.garcia@example.com,4210-890-284,Poor,True,HR,California
EMP1661,Alice,Williams,40.0,Pending,2023-05-25,63927.07,alice.williams@example.com,1553-334-263,Good,True,Cloud Tech,California
EMP1662,Charlie,Jones,35.0,Pending,2022-11-11,84124.56,charlie.jones@example.com,3350-271-606,Excellent,False,HR,California
EMP1663,Bob,Miller,40.0,Inactive,2023-07-17,116961.61,bob.miller@example.com,3607-763-368,Excellent,True,Sales,California
EMP1664,Frank,Smith,40.0,Pending,2022-04-08,109423.05,frank.smith@example.com,1128-981-230,Average,False,DevOps,Illinois
EMP1665,Charlie,Jones,35.0,Inactive,2023-08-30,70394.94,charlie.jones@example.com,7955-633-184,Excellent,False,Admin,California
EMP1666,Grace,Miller,35.0,Pending,2023-04-17,86465.5,grace.miller@example.com,7481-700-665,Poor,True,Finance,California
EMP1667,Charlie,Brown,30.0,Pending,2021-04-25,96341.58,charlie.brown@example.com,1554-164-315,Excellent,False,Cloud Tech,New York
EMP1668,Bob,Jones,30.0,Active,2020-07-14,54465.47,bob.jones@example.com,7045-023-289,Excellent,False,Admin,Florida
EMP1669,Alice,Davis,25.0,Active,2020-07-31,68371.66,alice.davis@example.com,2822-700-933,Poor,False,Finance,Illinois
EMP1670,Grace,Smith,35.0,Pending,2021-08-04,81021.23,grace.smith@example.com,5962-622-821,Good,False,Admin,New York
EMP1671,Charlie,Miller,25.0,Inactive,2024-10-28,114069.07,charlie.miller@example.com,5120-734-653,Good,True,Cloud Tech,Nevada
EMP1672,Heidi,Miller,,Inactive,2020-10-03,117867.96,heidi.miller@example.com,9500-507-025,Poor,False,HR,Illinois
EMP1673,Charlie,Miller,,Pending,2024-03-13,94509.58,charlie.miller@example.com,8698-221-04,Average,False,Sales,Florida
EMP1674,Eva,Brown,35.0,Active,2024-07-06,56268.78,eva.brown@example.com,3161-177-686,Excellent,False,Finance,Illinois
EMP1675,Grace,Jones,35.0,Active,2020-01-01,86632.14,grace.jones@example.com,2904-774-257,Poor,True,Admin,California
EMP1676,Charlie,Brown,35.0,Pending,2020-01-18,98143.9,charlie.brown@example.com,5917-793-237,Excellent,False,HR,Florida
EMP1677,Heidi,Garcia,35.0,Inactive,2023-05-07,,heidi.garcia@example.com,2231-164-912,Average,True,Cloud Tech,Florida
EMP1678,Frank,Johnson,30.0,Inactive,2022-03-19,67492.73,frank.johnson@example.com,3424-579-888,Excellent,True,Finance,Illinois
EMP1679,Grace,Johnson,40.0,Active,2022-05-14,93772.61,grace.johnson@example.com,4256-529-059,Poor,False,Admin,California
EMP1680,Eva,Garcia,35.0,Pending,2024-07-14,68817.54,eva.garcia@example.com,3202-032-649,Excellent,False,DevOps,Nevada
EMP1681,Bob,Jones,30.0,Active,2023-07-28,81874.01,bob.jones@example.com,9775-396-736,Good,True,Admin,California
EMP1682,Heidi,Davis,30.0,Active,2020-04-11,117880.14,heidi.davis@example.com,9487-148-551,Average,False,HR,Texas
EMP1683,Bob,Brown,35.0,Pending,2022-06-16,100897.49,bob.brown@example.com,4578-715-840,Average,True,HR,New York
EMP1684,Charlie,Smith,25.0,Inactive,2022-05-10,71810.37,charlie.smith@example.com,5608-213-710,Average,True,Finance,New York
EMP1685,Frank,Miller,40.0,Inactive,2020-06-13,109048.24,frank.miller@example.com,8425-476-817,Poor,False,DevOps,Texas
EMP1686,Alice,Miller,35.0,Pending,2022-08-20,62712.26,alice.miller@example.com,2683-230-357,Average,False,Finance,Texas
EMP1687,Eva,Jones,40.0,Pending,2021-05-24,76935.85,eva.jones@example.com,9298-808-582,Good,True,Cloud Tech,Texas
EMP1688,David,Davis,25.0,Pending,2024-04-27,56577.22,david.davis@example.com,8252-129-327,Poor,True,Admin,Florida
EMP1689,David,Johnson,40.0,Inactive,2021-10-23,61102.8,david.johnson@example.com,9634-064-685,Good,True,Finance,Nevada
EMP1690,Bob,Johnson,35.0,Inactive,2021-02-10,75229.87,bob.johnson@example.com,7752-401-483,Excellent,True,Finance,Nevada
EMP1691,David,Miller,25.0,Inactive,2021-10-26,51054.74,david.miller@example.com,3991-062-271,Excellent,False,Admin,Nevada
EMP1692,Bob,Jones,40.0,Active,2023-04-05,104843.27,bob.jones@example.com,3626-693-350,Excellent,False,Admin,Texas
EMP1693,Charlie,Brown,35.0,Active,2022-10-20,56398.11,charlie.brown@example.com,3426-192-371,Excellent,False,Cloud Tech,New York
EMP1694,Alice,Johnson,25.0,Active,2023-12-07,87544.73,alice.johnson@example.com,4501-848-196,Good,False,HR,Nevada
EMP1695,Heidi,Brown,30.0,Pending,2024-03-29,74312.24,heidi.brown@example.com,3741-897-214,Poor,False,HR,Illinois
EMP1696,David,Davis,25.0,Inactive,2024-01-23,59431.25,david.davis@example.com,4064-176-926,Poor,True,DevOps,Florida
EMP1697,Heidi,Johnson,40.0,Pending,2023-11-28,84306.44,heidi.johnson@example.com,4381-199-536,Average,False,Sales,California
EMP1698,Frank,Johnson,35.0,Inactive,2024-11-11,108194.47,frank.johnson@example.com,6601-444-855,Good,False,DevOps,Florida
EMP1699,Charlie,Williams,25.0,Inactive,2021-08-28,107359.3,charlie.williams@example.com,4510-173-972,Excellent,False,Sales,New York
EMP1700,Heidi,Johnson,25.0,Inactive,2024-02-11,,heidi.johnson@example.com,9641-789-968,Good,False,DevOps,Illinois
EMP1701,Frank,Garcia,,Pending,2020-05-09,96080.26,frank.garcia@example.com,8609-191-910,Average,False,Admin,California
EMP1702,Grace,Smith,30.0,Inactive,2024-04-17,88602.75,grace.smith@example.com,3599-660-576,Average,True,Sales,Nevada
EMP1703,Frank,Garcia,40.0,Active,2020-07-16,86624.04,frank.garcia@example.com,9806-603-919,Good,True,DevOps,California
EMP1704,Charlie,Jones,30.0,Active,2022-09-21,63413.16,charlie.jones@example.com,5146-074-554,Good,True,Cloud Tech,New York
EMP1705,Grace,Jones,40.0,Pending,2023-04-23,67915.7,grace.jones@example.com,3470-574-237,Good,False,Sales,Illinois
EMP1706,Bob,Brown,25.0,Inactive,2024-12-27,108245.44,bob.brown@example.com,8565-271-558,Poor,True,Admin,Nevada
EMP1707,Alice,Garcia,35.0,Inactive,2024-08-10,75834.81,alice.garcia@example.com,8354-116-596,Excellent,True,Sales,Nevada
EMP1708,Eva,Garcia,,Active,2024-09-04,71273.32,eva.garcia@example.com,2634-755-751,Good,False,Cloud Tech,Nevada
EMP1709,Bob,Garcia,25.0,Pending,2022-02-28,63262.23,bob.garcia@example.com,2501-394-883,Good,False,DevOps,New York
EMP1710,David,Davis,,Pending,2024-03-14,89069.91,david.davis@example.com,8826-913-118,Good,False,DevOps,New York
EMP1711,Frank,Johnson,40.0,Inactive,2024-12-13,57287.17,frank.johnson@example.com,6425-856-260,Average,True,DevOps,Nevada
EMP1712,Grace,Smith,,Active,2022-12-29,119890.35,grace.smith@example.com,4991-537-037,Average,True,HR,Nevada
EMP1713,Frank,Brown,35.0,Inactive,2022-04-24,103492.91,frank.brown@example.com,2407-333-372,Poor,False,Sales,California
EMP1714,Frank,Garcia,,Pending,2021-03-14,76254.42,frank.garcia@example.com,2043-097-767,Excellent,False,Admin,Illinois
EMP1715,Eva,Garcia,35.0,Inactive,2020-01-01,100841.93,eva.garcia@example.com,8936-289-695,Poor,True,Finance,Florida
EMP1716,Alice,Williams,,Active,2021-09-07,118907.61,alice.williams@example.com,4546-553-584,Excellent,True,Admin,California
EMP1717,Frank,Brown,25.0,Pending,2022-11-13,88942.62,frank.brown@example.com,1253-892-186,Average,False,DevOps,California
EMP1718,Charlie,Garcia,25.0,Inactive,2020-11-15,59688.57,charlie.garcia@example.com,8519-358-373,Average,False,Cloud Tech,Florida
EMP1719,David,Brown,30.0,Active,2023-03-14,77985.88,david.brown@example.com,9079-779-611,Average,True,HR,California
EMP1720,Bob,Johnson,35.0,Inactive,2024-08-18,112931.69,bob.johnson@example.com,8780-572-14,Poor,False,Finance,New York
EMP1721,Bob,Williams,,Active,2024-02-05,106583.88,bob.williams@example.com,1494-097-625,Good,True,DevOps,California
EMP1722,Alice,Brown,35.0,Inactive,2024-11-12,58437.84,alice.brown@example.com,3748-453-985,Good,True,HR,Florida
EMP1723,Alice,Smith,40.0,Pending,2020-03-25,72352.16,alice.smith@example.com,2895-090-590,Average,True,Cloud Tech,California
EMP1724,Frank,Smith,,Active,2020-04-13,97154.47,frank.smith@example.com,1918-623-391,Good,True,DevOps,New York
EMP1725,Heidi,Jones,,Active,2021-03-30,80235.5,heidi.jones@example.com,2071-511-695,Good,False,Sales,Illinois
EMP1726,Charlie,Williams,30.0,Inactive,2023-03-16,102172.05,charlie.williams@example.com,6672-521-451,Poor,False,HR,Texas
EMP1727,Eva,Williams,25.0,Inactive,2024-05-03,98850.94,eva.williams@example.com,6471-246-334,Excellent,True,Finance,Illinois
EMP1728,Heidi,Jones,,Inactive,2023-08-28,89993.15,heidi.jones@example.com,1571-840-907,Average,True,Admin,Florida
EMP1729,David,Brown,30.0,Inactive,2021-10-24,97931.66,david.brown@example.com,5120-800-55,Average,True,Cloud Tech,California
EMP1730,Bob,Williams,40.0,Inactive,2021-01-25,72451.69,bob.williams@example.com,4099-512-396,Poor,True,Finance,California
EMP1731,Alice,Smith,35.0,Pending,2024-08-09,119311.14,alice.smith@example.com,2835-129-591,Poor,True,Admin,California
EMP1732,Charlie,Smith,40.0,Active,2023-11-04,76167.46,charlie.smith@example.com,7282-709-080,Good,False,Cloud Tech,New York
EMP1733,Bob,Garcia,25.0,Active,2023-06-25,114871.08,bob.garcia@example.com,4415-298-216,Average,False,DevOps,Texas
EMP1734,Eva,Johnson,25.0,Active,2021-09-16,81504.31,eva.johnson@example.com,3929-578-670,Excellent,False,HR,Nevada
EMP1735,David,Williams,,Pending,2022-12-07,102524.86,david.williams@example.com,8153-523-735,Poor,False,Admin,New York
EMP1736,Charlie,Brown,25.0,Pending,2022-12-14,53043.74,charlie.brown@example.com,5079-181-57,Excellent,True,Finance,Illinois
EMP1737,Eva,Jones,30.0,Inactive,2020-04-18,82547.26,eva.jones@example.com,9988-683-451,Excellent,True,DevOps,Illinois
EMP1738,Bob,Jones,40.0,Pending,2024-10-11,113900.81,bob.jones@example.com,7346-666-169,Average,True,DevOps,California
EMP1739,Bob,Brown,25.0,Inactive,2021-04-18,118585.5,bob.brown@example.com,7158-796-473,Average,True,HR,Nevada
EMP1740,Bob,Davis,35.0,Pending,2020-06-29,63049.22,bob.davis@example.com,8031-499-81,Poor,True,Finance,Illinois
EMP1741,Heidi,Miller,,Active,2021-05-21,114558.91,heidi.miller@example.com,5080-046-357,Average,False,DevOps,Texas
EMP1742,Heidi,Johnson,40.0,Active,2021-12-11,97901.79,heidi.johnson@example.com,6882-850-30,Average,True,DevOps,New York
EMP1743,Eva,Jones,30.0,Active,2023-07-05,68037.56,eva.jones@example.com,7235-137-398,Average,False,Sales,California
EMP1744,Alice,Williams,,Active,2021-11-30,112802.27,alice.williams@example.com,6314-035-1,Excellent,False,HR,New York
EMP1745,Bob,Johnson,40.0,Pending,2024-11-22,93786.72,bob.johnson@example.com,6356-022-938,Poor,False,Sales,Nevada
EMP1746,David,Williams,,Inactive,2023-05-24,73049.93,david.williams@example.com,4694-346-065,Good,False,Admin,Florida
EMP1747,David,Davis,30.0,Pending,2024-06-26,64161.72,david.davis@example.com,6437-490-606,Excellent,True,Sales,Illinois
EMP1748,Charlie,Smith,40.0,Pending,2020-11-19,72224.73,charlie.smith@example.com,2311-127-127,Average,False,Admin,Nevada
EMP1749,Bob,Johnson,30.0,Pending,2020-03-01,103580.45,bob.johnson@example.com,5246-484-493,Excellent,False,HR,New York
EMP1750,Grace,Garcia,40.0,Pending,2024-08-09,112589.11,grace.garcia@example.com,1163-187-327,Average,False,HR,Florida
EMP1751,Eva,Jones,30.0,Active,2021-01-13,51833.88,eva.jones@example.com,7711-306-20,Average,True,Admin,Texas
EMP1752,Eva,Johnson,,Active,2023-05-06,66252.78,eva.johnson@example.com,1369-572-789,Excellent,True,Sales,Illinois
EMP1753,Frank,Johnson,25.0,Active,2022-10-25,109229.68,frank.johnson@example.com,8335-090-253,Poor,True,DevOps,Florida
EMP1754,Frank,Johnson,30.0,Inactive,2020-10-08,61465.05,frank.johnson@example.com,2573-066-247,Average,False,Finance,Florida
EMP1755,Grace,Miller,25.0,Active,2024-02-29,96993.74,grace.miller@example.com,1323-570-712,Poor,False,HR,Florida
EMP1756,David,Johnson,25.0,Pending,2022-09-30,98150.39,david.johnson@example.com,9848-228-500,Good,True,Admin,Florida
EMP1757,David,Williams,40.0,Pending,2024-02-14,107703.0,david.williams@example.com,1688-092-549,Average,False,Finance,Texas
EMP1758,Grace,Smith,,Pending,2023-01-03,86766.14,grace.smith@example.com,2130-609-068,Poor,True,DevOps,Illinois
EMP1759,Alice,Davis,,Inactive,2024-08-20,111443.69,alice.davis@example.com,1309-810-795,Poor,True,Cloud Tech,Florida
EMP1760,David,Brown,,Pending,2020-03-21,89039.07,david.brown@example.com,4967-379-456,Good,False,Sales,Florida
EMP1761,Alice,Johnson,30.0,Inactive,2024-12-16,71318.79,alice.johnson@example.com,7278-532-425,Poor,False,HR,Florida
EMP1762,Heidi,Jones,30.0,Pending,2020-04-21,98296.71,heidi.jones@example.com,4250-642-075,Poor,False,Finance,California
EMP1763,Heidi,Johnson,40.0,Pending,2020-08-19,62584.0,heidi.johnson@example.com,8362-536-666,Good,False,Cloud Tech,Nevada
EMP1764,Charlie,Jones,40.0,Inactive,2020-02-21,62521.5,charlie.jones@example.com,7767-555-627,Average,True,Finance,California
EMP1765,David,Williams,40.0,Inactive,2023-11-17,95400.35,david.williams@example.com,3333-939-577,Poor,True,Cloud Tech,California
EMP1766,Charlie,Jones,25.0,Pending,2022-07-09,94385.07,charlie.jones@example.com,6543-627-186,Poor,True,Cloud Tech,Texas
EMP1767,Grace,Garcia,,Inactive,2023-02-01,76642.49,grace.garcia@example.com,4960-335-825,Poor,True,Sales,New York
EMP1768,Frank,Brown,,Active,2024-11-14,60122.52,frank.brown@example.com,8627-036-923,Excellent,True,DevOps,New York
EMP1769,Alice,Smith,40.0,Pending,2024-04-23,117267.63,alice.smith@example.com,9269-326-572,Good,False,HR,California
EMP1770,Charlie,Jones,25.0,Active,2023-06-29,,charlie.jones@example.com,2759-980-110,Excellent,True,Admin,New York
EMP1771,Heidi,Jones,40.0,Pending,2024-12-12,84542.68,heidi.jones@example.com,5155-322-,Good,True,Sales,Texas
EMP1772,Heidi,Smith,40.0,Active,2023-05-16,92007.15,heidi.smith@example.com,4159-597-751,Average,True,Finance,Florida
EMP1773,Eva,Brown,,Active,2020-04-10,62938.8,eva.brown@example.com,4418-222-617,Average,False,DevOps,Illinois
EMP1774,Frank,Johnson,25.0,Pending,2023-03-29,108661.01,frank.johnson@example.com,9628-874-311,Poor,False,Admin,Texas
EMP1775,Bob,Jones,25.0,Active,2020-11-26,97046.33,bob.jones@example.com,7102-676-719,Good,False,Cloud Tech,Florida
EMP1776,Charlie,Smith,40.0,Inactive,2020-03-14,56518.84,charlie.smith@example.com,9579-927-078,Average,False,DevOps,Illinois
EMP1777,Frank,Garcia,40.0,Pending,2020-05-12,70498.29,frank.garcia@example.com,5515-122-945,Good,True,Cloud Tech,Florida
EMP1778,Eva,Garcia,35.0,Pending,2021-03-05,98708.06,eva.garcia@example.com,2135-415-969,Average,True,Sales,Florida
EMP1779,Bob,Williams,,Pending,2020-06-28,83856.41,bob.williams@example.com,9962-543-847,Excellent,False,DevOps,Nevada
EMP1780,Eva,Smith,40.0,Inactive,2022-12-12,90259.99,eva.smith@example.com,7520-344-75,Average,False,Sales,California
EMP1781,Charlie,Williams,,Pending,2024-02-02,94230.03,charlie.williams@example.com,5047-158-028,Excellent,True,Sales,Florida
EMP1782,Charlie,Garcia,,Inactive,2021-01-31,50110.66,charlie.garcia@example.com,9046-376-59,Average,True,Admin,Nevada
EMP1783,Bob,Brown,30.0,Inactive,2020-04-03,73365.46,bob.brown@example.com,4655-866-524,Poor,False,Sales,Florida
EMP1784,David,Johnson,25.0,Pending,2021-07-30,67809.23,david.johnson@example.com,4837-441-714,Excellent,False,DevOps,New York
EMP1785,Eva,Smith,,Active,2020-08-21,98008.51,eva.smith@example.com,8102-131-250,Average,False,Sales,California
EMP1786,Alice,Davis,30.0,Inactive,2023-10-09,83537.58,alice.davis@example.com,2931-100-590,Poor,False,Admin,California
EMP1787,Alice,Garcia,30.0,Pending,2022-08-01,112444.08,alice.garcia@example.com,2975-191-022,Excellent,True,Finance,New York
EMP1788,Frank,Garcia,40.0,Active,2024-09-06,86475.13,frank.garcia@example.com,1211-063-300,Poor,True,Finance,Nevada
EMP1789,Frank,Davis,,Active,2023-03-28,97984.53,frank.davis@example.com,6583-737-926,Good,True,Sales,Texas
EMP1790,Frank,Miller,25.0,Active,2021-11-25,118853.31,frank.miller@example.com,4907-280-122,Good,False,Admin,California
EMP1791,Charlie,Garcia,,Active,2023-05-03,58179.12,charlie.garcia@example.com,4289-311-324,Excellent,False,Sales,Florida
EMP1792,Eva,Jones,35.0,Inactive,2022-04-27,56075.84,eva.jones@example.com,3269-496-842,Average,True,DevOps,Texas
EMP1793,Frank,Brown,40.0,Pending,2021-09-11,62250.89,frank.brown@example.com,6453-804-420,Excellent,True,HR,New York
EMP1794,Alice,Smith,30.0,Pending,2020-02-21,105931.77,alice.smith@example.com,1750-961-69,Poor,True,Cloud Tech,Florida
EMP1795,Charlie,Davis,30.0,Pending,2024-11-24,86653.96,charlie.davis@example.com,1595-919-456,Average,True,HR,Florida
EMP1796,Charlie,Jones,25.0,Active,2021-02-24,100719.94,charlie.jones@example.com,5757-475-832,Good,False,Sales,Nevada
EMP1797,Bob,Davis,25.0,Pending,2024-10-02,91600.13,bob.davis@example.com,9205-677-566,Average,True,HR,Texas
EMP1798,Heidi,Smith,25.0,Pending,2024-03-06,71873.66,heidi.smith@example.com,7722-660-255,Good,True,Cloud Tech,Illinois
EMP1799,Eva,Williams,30.0,Active,2021-08-09,69365.47,eva.williams@example.com,2650-622-922,Average,True,HR,New York
EMP1800,Heidi,Smith,25.0,Active,2021-07-14,58012.23,heidi.smith@example.com,1067-245-306,Average,True,HR,New York
EMP1801,Bob,Miller,30.0,Pending,2021-10-14,68973.65,bob.miller@example.com,6248-433-796,Average,True,Sales,California
EMP1802,Eva,Smith,,Active,2021-09-29,92928.4,eva.smith@example.com,6627-051-156,Poor,True,Admin,New York
EMP1803,Heidi,Smith,25.0,Inactive,2023-10-15,53531.92,heidi.smith@example.com,9423-873-669,Poor,True,Admin,Texas
EMP1804,Bob,Miller,40.0,Pending,2023-05-05,112389.31,bob.miller@example.com,4254-969-191,Excellent,False,Finance,New York
EMP1805,Heidi,Brown,,Inactive,2024-08-01,63870.3,heidi.brown@example.com,8455-259-709,Excellent,False,HR,California
EMP1806,Bob,Garcia,40.0,Active,2024-07-22,106164.53,bob.garcia@example.com,7563-353-573,Good,False,Sales,New York
EMP1807,Bob,Smith,40.0,Pending,2023-12-25,103654.54,bob.smith@example.com,8595-325-938,Poor,False,HR,Nevada
EMP1808,David,Miller,30.0,Inactive,2022-03-13,62834.72,david.miller@example.com,9337-970-580,Good,True,Sales,California
EMP1809,Frank,Jones,35.0,Active,2020-05-13,83273.41,frank.jones@example.com,6295-187-793,Excellent,False,Finance,Florida
EMP1810,Heidi,Williams,30.0,Pending,2023-03-22,58917.58,heidi.williams@example.com,1763-425-072,Good,False,HR,California
EMP1811,Bob,Williams,35.0,Active,2024-06-10,71148.27,bob.williams@example.com,3055-978-244,Excellent,True,Sales,Nevada
EMP1812,Grace,Smith,30.0,Pending,2020-11-21,118172.42,grace.smith@example.com,7598-339-913,Poor,True,Sales,New York
EMP1813,Frank,Brown,30.0,Inactive,2024-05-25,118614.37,frank.brown@example.com,3884-366-03,Average,False,DevOps,Illinois
EMP1814,Frank,Brown,,Active,2023-09-19,96872.36,frank.brown@example.com,4324-006-156,Poor,False,DevOps,New York
EMP1815,Heidi,Jones,25.0,Inactive,2021-10-28,88856.14,heidi.jones@example.com,2768-297-513,Good,True,Sales,Illinois
EMP1816,Charlie,Smith,35.0,Pending,2020-08-10,97985.61,charlie.smith@example.com,7439-742-924,Good,False,Finance,Texas
EMP1817,Grace,Williams,35.0,Pending,2020-05-05,56337.31,grace.williams@example.com,1058-752-55,Poor,True,Finance,Nevada
EMP1818,Alice,Brown,30.0,Inactive,2022-12-24,70405.23,alice.brown@example.com,8065-625-903,Poor,True,DevOps,New York
EMP1819,Heidi,Smith,30.0,Inactive,2021-09-05,89919.35,heidi.smith@example.com,5990-802-710,Excellent,True,Admin,Nevada
EMP1820,Eva,Davis,40.0,Active,2023-04-08,50568.35,eva.davis@example.com,2218-231-554,Good,True,DevOps,California
EMP1821,Grace,Brown,30.0,Inactive,2023-01-29,,grace.brown@example.com,1651-768-085,Good,False,HR,Texas
EMP1822,Frank,Miller,25.0,Active,2022-06-03,99155.53,frank.miller@example.com,6281-372-142,Poor,True,HR,Texas
EMP1823,Frank,Davis,40.0,Inactive,2023-01-21,64785.13,frank.davis@example.com,3080-037-002,Average,True,Finance,Florida
EMP1824,Charlie,Garcia,30.0,Inactive,2024-09-16,79206.48,charlie.garcia@example.com,3228-556-607,Good,False,Sales,Florida
EMP1825,Charlie,Brown,30.0,Pending,2020-02-02,60079.71,charlie.brown@example.com,4706-810-389,Average,True,Cloud Tech,Texas
EMP1826,Grace,Williams,30.0,Pending,2024-07-08,79109.88,grace.williams@example.com,3397-051-957,Poor,False,Cloud Tech,New York
EMP1827,Grace,Johnson,,Pending,2022-05-18,88643.5,grace.johnson@example.com,2632-809-447,Poor,False,Admin,Florida
EMP1828,Frank,Davis,30.0,Pending,2020-01-16,90455.7,frank.davis@example.com,5862-394-534,Excellent,False,Admin,Florida
EMP1829,David,Garcia,,Pending,2023-03-26,75687.9,david.garcia@example.com,4614-707-985,Good,True,HR,Florida
EMP1830,Heidi,Jones,35.0,Inactive,2023-11-15,55604.42,heidi.jones@example.com,3210-613-393,Average,False,Cloud Tech,Illinois
EMP1831,Eva,Jones,40.0,Pending,2024-12-27,92704.94,eva.jones@example.com,3945-703-942,Excellent,False,Sales,Texas
EMP1832,Bob,Williams,,Pending,2020-04-18,113250.97,bob.williams@example.com,8040-325-375,Good,True,Sales,California
EMP1833,Alice,Brown,40.0,Inactive,2023-03-21,101367.02,alice.brown@example.com,5769-277-893,Excellent,False,Finance,Illinois
EMP1834,Eva,Smith,35.0,Pending,2023-05-08,102459.77,eva.smith@example.com,3191-009-003,Poor,False,Admin,Texas
EMP1835,Eva,Brown,25.0,Pending,2020-12-12,90100.2,eva.brown@example.com,4769-210-52,Good,False,DevOps,Florida
EMP1836,Eva,Williams,,Inactive,2020-06-17,58877.49,eva.williams@example.com,3651-460-400,Excellent,False,Cloud Tech,California
EMP1837,Eva,Jones,35.0,Inactive,2021-07-17,,eva.jones@example.com,4247-310-719,Excellent,False,Admin,Illinois
EMP1838,Bob,Brown,,Pending,2020-11-05,96140.89,bob.brown@example.com,1137-984-408,Average,True,Admin,Illinois
EMP1839,Charlie,Jones,35.0,Inactive,2021-01-05,105956.04,charlie.jones@example.com,7123-166-006,Excellent,False,DevOps,New York
EMP1840,Frank,Davis,25.0,Active,2024-09-11,84716.38,frank.davis@example.com,6762-090-143,Good,False,Admin,Illinois
EMP1841,Grace,Garcia,30.0,Pending,2023-07-29,61709.83,grace.garcia@example.com,7340-433-699,Good,True,DevOps,Florida
EMP1842,Frank,Smith,25.0,Active,2020-04-17,61732.03,frank.smith@example.com,9687-304-518,Average,True,DevOps,California
EMP1843,Eva,Davis,40.0,Active,2022-02-16,97845.7,eva.davis@example.com,5778-255-881,Good,True,DevOps,Illinois
EMP1844,Eva,Jones,30.0,Active,2021-08-14,114905.58,eva.jones@example.com,5562-965-753,Poor,False,Sales,Florida
EMP1845,Frank,Jones,,Active,2022-12-24,94619.69,frank.jones@example.com,2786-561-941,Good,True,DevOps,Texas
EMP1846,Grace,Johnson,,Inactive,2021-07-07,68696.15,grace.johnson@example.com,5577-820-581,Good,False,DevOps,California
EMP1847,Grace,Johnson,40.0,Active,2024-02-12,97032.29,grace.johnson@example.com,9582-923-615,Excellent,False,DevOps,Nevada
EMP1848,Frank,Davis,30.0,Active,2023-10-09,50593.33,frank.davis@example.com,1880-819-047,Excellent,True,HR,Illinois
EMP1849,Grace,Miller,25.0,Pending,2022-07-02,74606.15,grace.miller@example.com,2357-155-867,Good,True,Sales,Texas
EMP1850,Eva,Davis,30.0,Pending,2020-07-07,53981.73,eva.davis@example.com,6395-613-722,Average,False,Cloud Tech,Texas
EMP1851,David,Johnson,,Pending,2020-09-02,56047.05,david.johnson@example.com,8172-143-63,Excellent,True,DevOps,Texas
EMP1852,Grace,Jones,,Pending,2021-01-12,67733.5,grace.jones@example.com,3813-000-412,Average,False,Admin,Texas
EMP1853,Bob,Williams,40.0,Pending,2023-09-29,103891.64,bob.williams@example.com,2114-716-559,Good,True,HR,Florida
EMP1854,Charlie,Davis,25.0,Inactive,2022-03-06,73285.83,charlie.davis@example.com,9456-534-698,Good,True,HR,Texas
EMP1855,Eva,Jones,30.0,Inactive,2021-02-14,92721.13,eva.jones@example.com,7990-707-549,Poor,True,Finance,Texas
